syn_id,id,name,preferred_name,parent_id,lname
22519,5279.0,TMB-355,,,tmb-355
22520,5279.0,trogarzo,,,trogarzo
22521,5279.0,ibalizumab-uiyk,,,ibalizumab-uiyk
22522,5236.0,cofrel,,,cofrel
22523,5280.0,fostamatinib,1.0,,fostamatinib
22525,5280.0,fostamatinib disodium,,,fostamatinib disodium
22526,5280.0,tavalisse,,,tavalisse
22527,5280.0,R935788,,,r935788
22528,5280.0,R788,,,r788
22529,202.0,SM-5887,,,sm-5887
22530,5281.0,tildrakizumab,1.0,,tildrakizumab
22531,5281.0,ilumya,,,ilumya
22532,5281.0,tildrakizumab-asmn,,,tildrakizumab-asmn
22533,5282.0,burosumab,1.0,,burosumab
22534,5282.0,KRN23,,,krn23
22535,5282.0,burosumab-twza,,,burosumab-twza
22536,,tamatinib,1.0,225.0,tamatinib
22537,,R406,,225.0,r406
22538,,R 406,,225.0,r 406
22539,5283.0,fosnetupitant,1.0,,fosnetupitant
22541,5283.0,07-PNET,,,07-pnet
22542,5283.0,08-PNET,,,08-pnet
22545,4995.0,epoetin alfa-epbx,,,epoetin alfa-epbx
22546,5284.0,erenumab,1.0,,erenumab
22547,5284.0,erenumab-aooe,,,erenumab-aooe
22548,5284.0,aimovig,,,aimovig
22549,5284.0,AMG 334,,,amg 334
22550,5284.0,AMG-334,,,amg-334
22551,5285.0,avatrombopag,1.0,,avatrombopag
22552,5285.0,avatrombopag maleate,,,avatrombopag maleate
22553,5285.0,E5501,,,e5501
22554,5285.0,E5501 maleate,,,e5501 maleate
22555,5285.0,AKR-501,,,akr-501
22556,5285.0,YM477,,,ym477
22557,5285.0,doptelet,,,doptelet
22558,4986.0,pegfilgrastim-jmdb,,,pegfilgrastim-jmdb
22559,4986.0,fulphila,,,fulphila
22560,5286.0,moxidectin,1.0,,moxidectin
22561,5287.0,plazomicin,1.0,,plazomicin
22562,5287.0,plazomicin sulfate,,,plazomicin sulfate
22563,5287.0,ACHN-490,,,achn-490
22564,5288.0,cannabidiol,1.0,,cannabidiol
22565,5288.0,GWP42003-P,,,gwp42003-p
22566,5288.0,epidiolex,,,epidiolex
22567,5289.0,encorafenib,1.0,,encorafenib
22568,5289.0,braftovi,,,braftovi
22569,5289.0,NVP-LGX818-NXA,,,nvp-lgx818-nxa
22570,5290.0,binimetinib,1.0,,binimetinib
22571,5290.0,mektovi,,,mektovi
22572,5290.0,MEK162,,,mek162
22573,5290.0,ARRY-162,,,arry-162
22574,5290.0,ARRY-438162,,,arry-438162
22576,5282.0,crysvita,,,crysvita
22582,5291.0,tecovirimat,1.0,,tecovirimat
22583,5291.0,tpoxx,,,tpoxx
22584,5291.0,siga-246,,,siga-246
22585,5292.0,ivosidenib,1.0,,ivosidenib
22586,5292.0,tibsovo,,,tibsovo
22587,5292.0,AG-120,,,ag-120
22588,5293.0,elagolix sodium,,,elagolix sodium
22589,5293.0,orilissa,,,orilissa
22590,5293.0,NBI-56418,,,nbi-56418
22591,5294.0,eravacycline dihydrochloride,1.0,,eravacycline dihydrochloride
22592,5294.0,xerava,,,xerava
22593,5294.0,TP-434,,,tp-434
22594,5295.0,doravirine,1.0,,doravirine
22595,5295.0,pifeltro,,,pifeltro
22596,5296.0,duvelisib,1.0,,duvelisib
22597,5296.0,copiktra,,,copiktra
22598,5296.0,IPI-145,,,ipi-145
22599,5296.0,INK-1197,,,ink-1197
22600,5297.0,dacomitinib,1.0,,dacomitinib
22601,5297.0,dacomitinib hydrate,,,dacomitinib hydrate
22602,5297.0,vizimpro,,,vizimpro
22603,5297.0,PF-00299804-03,,,pf-00299804-03
22604,5298.0,sarecycline,1.0,,sarecycline
22605,5298.0,sarecycline hydrochloride,,,sarecycline hydrochloride
22606,5298.0,seysara,,,seysara
22607,5298.0,P005672,,,p005672
22608,5299.0,omadacycline,1.0,,omadacycline
22609,5299.0,omadacycline tosylate,,,omadacycline tosylate
22610,5299.0,nuzyra,,,nuzyra
22611,5299.0,PTK 0796,,,ptk 0796
22612,5300.0,talazoparib tosylate,1.0,,talazoparib tosylate
22613,5300.0,talazoparib,,,talazoparib
22614,5300.0,talzenna,,,talzenna
22615,5300.0,BMN 673,,,bmn 673
22616,5301.0,baloxavir marboxil,1.0,,baloxavir marboxil
22617,5301.0,xofluza,,,xofluza
22618,5301.0,S-033188,,,s-033188
22619,5302.0,lorlatinib,1.0,,lorlatinib
22620,5302.0,lorbrena,,,lorbrena
22621,5302.0,PF-06463922,,,pf-06463922
22622,5303.0,revefenacin,1.0,,revefenacin
22623,5303.0,yupelri,,,yupelri
22624,5303.0,TD-4208,,,td-4208
22625,4817.0,aemcolo,,,aemcolo
22626,5304.0,glasdegib,1.0,,glasdegib
22627,5304.0,daurismo,,,daurismo
22628,5304.0,PF-04449913,,,pf-04449913
22629,5305.0,larotrectinib,1.0,,larotrectinib
22630,5305.0,vitrakvi,,,vitrakvi
22631,5305.0,LOXO-101,,,loxo-101
22632,5305.0,ARRY-470,,,arry-470
22633,5306.0,gilteritinib fumarate,,,gilteritinib fumarate
22634,5306.0,gilteritinib,1.0,,gilteritinib
22635,5306.0,xospata,,,xospata
22636,5306.0,ASP2215,,,asp2215
22637,3502.0,motegrity,,,motegrity
22638,5307.0,evocalcet,1.0,,evocalcet
22639,5307.0,orkedia,,,orkedia
22640,5307.0,KHK-7580,,,khk-7580
22641,5307.0,KHK7580,,,khk7580
22642,5307.0,MT-4580,,,mt-4580
22643,5295.0,MK-1439,,,mk-1439
22644,5293.0,BT-620,,,bt-620
22645,5296.0,ABBV-954,,,abbv-954
22646,5297.0,PF-00299804,,,pf-00299804
22647,5297.0,PF-299,,,pf-299
22648,5297.0,PF-299804,,,pf-299804
22649,5297.0,PF-804,,,pf-804
22650,5298.0,P0005672,,,p0005672
22651,5298.0,WC-3035,,,wc-3035
22652,5299.0,amadacycline,,,amadacycline
22653,5299.0,BAY 73-6944,,,bay 73-6944
22654,5299.0,BAY 73-7388,,,bay 73-7388
22655,5299.0,MK-2764,,,mk-2764
22656,5299.0,neopentyl aminomethylminocycline,,,neopentyl aminomethylminocycline
22657,5299.0,ZL 2401,,,zl 2401
22658,5300.0,BMN-673,,,bmn-673
22659,5300.0,BMN-673ts,,,bmn-673ts
22660,5300.0,LT 006673,,,lt 006673
22661,5300.0,LT-00673,,,lt-00673
22662,5300.0,LT-673,,,lt-673
22663,5300.0,MDV-3800,,,mdv-3800
22664,5301.0,S 033188,,,s 033188
22665,5301.0,RG 6152,,,rg 6152
22666,5291.0,ST-246,,,st-246
22667,5291.0,tecovirimat monohydrate,,,tecovirimat monohydrate
22668,5302.0,PF-6463922,,,pf-6463922
22669,5303.0,GSK 1160724,,,gsk 1160724
22670,5308.0,caplacizumab,1.0,,caplacizumab
22671,5308.0,ALX-0081,,,alx-0081
22672,5308.0,ALX-0681,,,alx-0681
22673,5308.0,calibvi,,,calibvi
22674,5309.0,lanadelumab,1.0,,lanadelumab
22675,5309.0,DX-2930,,,dx-2930
22676,5309.0,Lanadelumab-fyo,,,lanadelumab-fyo
22677,5309.0,SHP 643,,,shp 643
22678,5309.0,takhzyro,,,takhzyro
22679,5281.0,MK-3222,,,mk-3222
22680,5281.0,SCH-900222,,,sch-900222
22681,5281.0,SUNPG 1622,,,sunpg 1622
22682,5281.0,SUNPG 1623,,,sunpg 1623
22683,5310.0,condoliase,1.0,,condoliase
22684,5311.0,vibegron,1.0,,vibegron
22685,5311.0,beova,,,beova
22686,5311.0,MK-4618,,,mk-4618
22687,5311.0,RVT-901,,,rvt-901
22688,5311.0,KRP-114V,,,krp-114v
22689,5312.0,omidenepag isopropyl,1.0,,omidenepag isopropyl
22690,5312.0,omidenepag,,,omidenepag
22691,5312.0,DE-117,,,de-117
22692,5312.0,eybelis,,,eybelis
22693,5313.0,patisiran,1.0,,patisiran
22694,5313.0,ALN-TTR02,0.0,,aln-ttr02
22696,5313.0,ALN-18328,,,aln-18328
22697,5314.0,moxetumomab pasudotox,1.0,,moxetumomab pasudotox
22698,5314.0,lumoxiti,,,lumoxiti
22699,5314.0,CAT-8015,,,cat-8015
22700,5314.0,HA22,,,ha22
22701,5315.0,fremanezumab,1.0,,fremanezumab
22702,5315.0,ajovy,,,ajovy
22703,5315.0,TEV-48125,,,tev-48125
22704,5315.0,LBR-101,,,lbr-101
22705,5315.0,RN307,,,rn307
22706,5315.0,PF-04472429,,,pf-04472429
22707,5316.0,galcanezumab,1.0,,galcanezumab
22708,5316.0,emgality,,,emgality
22709,5316.0,LY2951742,,,ly2951742
22710,5317.0,cemiplimab,1.0,,cemiplimab
22711,5317.0,libtayo,,,libtayo
22712,5317.0,REGN2810,,,regn2810
22713,5318.0,elapegademase,1.0,,elapegademase
22714,5318.0,revcovi,,,revcovi
22715,5318.0,EZN-2279,,,ezn-2279
22716,5319.0,inotersen,1.0,,inotersen
22717,5319.0,inotersen sodium,,,inotersen sodium
22718,5319.0,tegsedi,,,tegsedi
22719,5319.0,ISIS 420915,,,isis 420915
22720,5320.0,emapalumab,1.0,,emapalumab
22721,5320.0,gamifant,,,gamifant
22722,5320.0,NI-0501,,,ni-0501
22723,5321.0,calaspargase pegol,1.0,,calaspargase pegol
22725,5321.0,asparlas,,,asparlas
22726,5321.0,EZN-2285,,,ezn-2285
22727,5322.0,ravulizumab,1.0,,ravulizumab
22728,5322.0,ravulizumab-cwvz,,,ravulizumab-cwvz
22729,5322.0,ultomiris,,,ultomiris
22730,5322.0,ALXN1210,,,alxn1210
22731,5323.0,tagraxofusp,1.0,,tagraxofusp
22732,5323.0,tagraxofusp-erzs,,,tagraxofusp-erzs
22733,5323.0,SL-401,,,sl-401
22734,5323.0,DT388IL3,,,dt388il3
22735,5323.0,Molecule 129,,,molecule 129
22736,5031.0,mogamulizumab-kpkc,,,mogamulizumab-kpkc
22737,5320.0,emapalumab-lzsg,,,emapalumab-lzsg
22738,5318.0,elapegademase-lvlr,,,elapegademase-lvlr
22739,5317.0,cemiplimab-rwlc,,,cemiplimab-rwlc
22740,5316.0,galcanezumab-gnlm,,,galcanezumab-gnlm
22741,5315.0,fremanezumab-vfrm,,,fremanezumab-vfrm
22742,5314.0,moxetumomab pasudotox-tdfk,,,moxetumomab pasudotox-tdfk
22743,5293.0,elagolix,1.0,,elagolix
22744,2734.0,egaten,,,egaten
22745,5324.0,brexanolone,1.0,,brexanolone
22746,5324.0,zurlesso,,,zurlesso
22747,5324.0,SAGE-547,,,sage-547
22748,5324.0,SGE-102,,,sge-102
22749,5324.0,SGE-00122,,,sge-00122
22845,5325.0,solriamfetol,1.0,,solriamfetol
22846,5325.0,sunosi,,,sunosi
22847,5325.0,JZP-110,,,jzp-110
22848,5325.0,ADX-N05,,,adx-n05
22849,5325.0,ARL-N05,,,arl-n05
22851,5325.0,SKL-N05,,,skl-n05
22852,5326.0,siponimod,1.0,,siponimod
22853,5326.0,siponimod fumaric acid,,,siponimod fumaric acid
22854,5326.0,mayzent,,,mayzent
22855,5326.0,NVP-BAF312-NX,,,nvp-baf312-nx
22856,5326.0,BAF-312,,,baf-312
22857,5327.0,erdafitinib,1.0,,erdafitinib
22858,5327.0,balversa,,,balversa
22859,5327.0,JNJ-42756493,,,jnj-42756493
22860,5327.0,G-024,,,g-024
22861,5328.0,alpelisib,1.0,,alpelisib
22862,5328.0,piqray,,,piqray
22864,5328.0,BYL-719,,,byl-719
22865,5328.0,NVP-BYL-719,,,nvp-byl-719
22866,5329.0,bremelanotide,1.0,,bremelanotide
22867,5329.0,bremelanotide acetate,,,bremelanotide acetate
22868,5329.0,vyleesi,,,vyleesi
22869,5329.0,PT-141,,,pt-141
22872,5330.0,selinexor,1.0,,selinexor
22873,5330.0,xpovio,,,xpovio
22874,5330.0,KPT-330,,,kpt-330
22875,5331.0,prabotulinumtoxinA,1.0,,prabotulinumtoxina
22877,5331.0,prabotulinumtoxinA-xvsf,,,prabotulinumtoxina-xvsf
22878,5331.0,jeuveau,,,jeuveau
22879,5331.0,DWP450,,,dwp450
22880,5308.0,caplacizumab-yhdp,,,caplacizumab-yhdp
22881,5332.0,onasemnogene abeparvovec,1.0,,onasemnogene abeparvovec
22882,5332.0,onasemnogene abeparvovec-xioi,,,onasemnogene abeparvovec-xioi
22883,5332.0,zolgensma,,,zolgensma
22884,5332.0,AVXS-101,,,avxs-101
22886,5333.0,polatuzumab vedotin-piiq,,,polatuzumab vedotin-piiq
22887,5333.0,polivy,,,polivy
22888,5333.0,CU-2711,,,cu-2711
22889,5333.0,RG-7596,,,rg-7596
22890,5333.0,RO-5541077,,,ro-5541077
22891,5333.0,polatuzumab vedotin,1.0,,polatuzumab vedotin
22892,5333.0,RO-5541077-000,,,ro-5541077-000
22893,5076.0,ST10,,,st10
22894,5076.0,ST10-021,,,st10-021
22895,5076.0,accrufer,,,accrufer
22896,5334.0,darolutamide,1.0,,darolutamide
22897,5334.0,nubeqa,,,nubeqa
22898,5334.0,BAY 1841788,,,bay 1841788
22899,5334.0,ODM-201,,,odm-201
22900,5335.0,volanesorsen,1.0,,volanesorsen
22901,5335.0,volanesorsen sodium,,,volanesorsen sodium
22902,5335.0,waylivra,,,waylivra
22903,5335.0,IONIS-304801,,,ionis-304801
22904,5335.0,IONIS-APOCIII,,,ionis-apociii
22905,5335.0,IONIS-APOCIIIRx,,,ionis-apociiirx
22906,5336.0,andexanet alfa,1.0,,andexanet alfa
22907,5336.0,ondexxya,,,ondexxya
22908,5336.0,PRT064445,,,prt064445
22909,5336.0,PRT-064445,,,prt-064445
22910,5336.0,PRT-44545,,,prt-44545
22911,5336.0,PRT-4445,,,prt-4445
22912,5336.0,AndexXa,,,andexxa
22913,5336.0,AnXa,,,anxa
22914,5336.0,IndexXa,,,indexxa
22915,5337.0,risankizumab,1.0,,risankizumab
22916,5337.0,skyrizi,,,skyrizi
22917,5337.0,BI655066,,,bi655066
22918,5337.0,655066-01,,,655066-01
22919,5337.0,ABBV-066,,,abbv-066
22920,5337.0,BI-655066,,,bi-655066
22921,5337.0,risankizumab-rzaa,,,risankizumab-rzaa
22972,5338.0,ropeginterferon alfa-2b,1.0,,ropeginterferon alfa-2b
22973,5338.0,besremi,,,besremi
22974,5339.0,sotagliflozin,1.0,,sotagliflozin
22975,5339.0,zynquista,,,zynquista
22976,5339.0,LP-802034,,,lp-802034
22977,5339.0,LX4211,,,lx4211
22978,5339.0,LX-4211,,,lx-4211
22979,5340.0,pegvaliase,1.0,,pegvaliase
22980,5340.0,palynziq,,,palynziq
22981,5340.0,pegvaliase-pqpz,,,pegvaliase-pqpz
22982,5341.0,quizartinib,1.0,,quizartinib
22983,5341.0,quizartinib hydrochloride,,,quizartinib hydrochloride
22984,5341.0,quizartinib dihydrochloride,,,quizartinib dihydrochloride
22985,5341.0,vanflyta,,,vanflyta
22986,5341.0,AC220,,,ac220
22987,5341.0,AC010220,,,ac010220
22988,4468.0,spravato,,,spravato
22989,1399.0,xromi,,,xromi
22990,5302.0,lorviqua,,,lorviqua
22992,5342.0,recarbrio,,,recarbrio
22993,5342.0,relebactam,1.0,,relebactam
22994,5343.0,pexidartinib,1.0,,pexidartinib
22995,5343.0,pexidartinib hydrochloride,,,pexidartinib hydrochloride
22996,5343.0,PLX3397,,,plx3397
22997,5343.0,CML-261,,,cml-261
22998,5343.0,turalio,,,turalio
22999,5048.0,HBS-101,,,hbs-101
23000,5344.0,pretomanid,1.0,,pretomanid
23001,5344.0,PA-824,,,pa-824
23002,5345.0,entrectinib,1.0,,entrectinib
23003,5345.0,RXDX-101,,,rxdx-101
23004,5345.0,NMS-E628,,,nms-e628
23005,5345.0,RG 6268,,,rg 6268
23006,5345.0,rozlytrek,,,rozlytrek
23007,5346.0,upadacitinib,1.0,,upadacitinib
23008,5346.0,ABT-494,,,abt-494
23009,5346.0,rinvoq,,,rinvoq
23010,5347.0,fedratinib,1.0,,fedratinib
23011,5347.0,fedratinib hydrochloride,,,fedratinib hydrochloride
23012,5347.0,SAR302503,,,sar302503
23013,5347.0,SAR-302503,,,sar-302503
23014,5347.0,TG101348,,,tg101348
23015,5347.0,TG-101348,,,tg-101348
23016,5347.0,FEDR,,,fedr
23017,5347.0,inrebic,,,inrebic
23018,5348.0,lefamulin,1.0,,lefamulin
23019,5348.0,lefamulin acetate,,,lefamulin acetate
23020,5348.0,BC-3781,,,bc-3781
23021,5348.0,xenleta,,,xenleta
23022,4882.0,nourianz,,,nourianz
23023,5349.0,tenapanor,1.0,,tenapanor
23024,5349.0,tenapanor hydrochloride,,,tenapanor hydrochloride
23025,5349.0,RDX5791,,,rdx5791
23026,5349.0,AZD1722,,,azd1722
23027,5349.0,AZD-1722,,,azd-1722
23028,5349.0,AZD1722-hydrochloride,,,azd1722-hydrochloride
23029,5349.0,KHK-7791,,,khk-7791
23030,5349.0,RDX-5791,,,rdx-5791
23031,5349.0,ibsrela,,,ibsrela
23032,5350.0,trifarotene,1.0,,trifarotene
23033,5350.0,CD5789,,,cd5789
23034,5350.0,aklief,,,aklief
23035,4550.0,fluorodopa F-18,,,fluorodopa f-18
23036,5269.0,rhokiinsa,,,rhokiinsa
23037,691.0,ivozall,,,ivozall
23038,5351.0,lasmiditan,1.0,,lasmiditan
23039,5351.0,lasmiditan succinate,,,lasmiditan succinate
23040,5351.0,COL-144,,,col-144
23041,5351.0,LY-573144,,,ly-573144
23042,5351.0,reyvow,,,reyvow
23043,5352.0,cefiderocol,1.0,,cefiderocol
23044,5352.0,cefiderocol sulfate tosylate,,,cefiderocol sulfate tosylate
23045,5352.0,S-649266,,,s-649266
23046,5352.0,GSK2696266,,,gsk2696266
23047,5352.0,fetcroja,,,fetcroja
23048,5353.0,zanubrutinib,1.0,,zanubrutinib
23049,5353.0,BGB-3111,,,bgb-3111
23050,5353.0,brukinsa,,,brukinsa
23051,5354.0,givosiran,1.0,,givosiran
23052,5354.0,givosiran sodium,,,givosiran sodium
23053,5354.0,ALN-AS1,,,aln-as1
23054,5354.0,givlaari,,,givlaari
23055,5355.0,cenobamate,1.0,,cenobamate
23056,5355.0,YKP3089,,,ykp3089
23057,5355.0,xcopri,,,xcopri
23058,5356.0,voxelotor,1.0,,voxelotor
23059,5356.0,GBT440,,,gbt440
23060,5356.0,oxbryta,,,oxbryta
22365,5249.0,DW-224a,,,dw-224a
22366,667.0,mavenclad,,,mavenclad
22367,4904.0,ADALIMUMAB-ADBM,,,adalimumab-adbm
22368,5253.0,vaborbactam,1.0,,vaborbactam
22369,5253.0,RPX7009,,,rpx7009
22370,5253.0,RPX 7009,,,rpx 7009
22371,5254.0,levornidazole,1.0,,levornidazole
22372,5254.0,Levo-ornidazole,,,levo-ornidazole
22373,5254.0,L-Ornidazole,,,l-ornidazole
22374,5255.0,morinidazole,1.0,,morinidazole
22375,5256.0,copanlisib,1.0,,copanlisib
22376,5256.0,BAY 80-6946,,,bay 80-6946
22377,5256.0,BAY 84-1236,,,bay 84-1236
22378,5256.0,copanlisib hydrochloride,,,copanlisib hydrochloride
22379,5256.0,copanlisib HCl,,,copanlisib hcl
22380,5256.0,copanlisib hydrochloride hydrate,,,copanlisib hydrochloride hydrate
22381,2427.0,solosec,,,solosec
22382,4006.0,5-Hydroxytryptophan,,,5-hydroxytryptophan
22384,4006.0,triptene,,,triptene
22387,4006.0,cincofarm,,,cincofarm
22388,4006.0,hydroxytryptophan,,,hydroxytryptophan
22389,5257.0,butylphthalide,1.0,,butylphthalide
22390,5257.0,3-Butylphthalide,,,3-butylphthalide
22392,5257.0,N-Butylphthalide,,,n-butylphthalide
22393,5258.0,tivozanib,1.0,,tivozanib
22394,5258.0,tivozanib hydrochloride monohydrate,,,tivozanib hydrochloride monohydrate
22395,5258.0,fotivda,,,fotivda
22396,5258.0,Kil8951,,,kil8951
22397,5258.0,AV-951,,,av-951
22398,4956.0,bevacizumab-awwb,,,bevacizumab-awwb
22399,4956.0,mvasi,,,mvasi
22400,5259.0,abemaciclib,1.0,,abemaciclib
22401,5259.0,LY2835219,,,ly2835219
22403,5259.0,verzenio,,,verzenio
22404,5260.0,acalabrutinib,1.0,,acalabrutinib
22405,5260.0,ACP-196,,,acp-196
22406,5260.0,calquence,,,calquence
22407,3739.0,serenium,,,serenium
22408,5261.0,latanoprostene bunod,1.0,,latanoprostene bunod
22409,5261.0,NCX 116,,,ncx 116
22410,5261.0,BOL-303259-X,,,bol-303259-x
22411,5261.0,PF-3187207,,,pf-3187207
22412,5261.0,vyzulta,,,vyzulta
22413,,latanoprost acid,,223.0,latanoprost acid
22414,5262.0,letermovir,1.0,,letermovir
22415,5262.0,prevymis,,,prevymis
22416,5262.0,AIC246,,,aic246
22417,5263.0,benralizumab,1.0,,benralizumab
22418,5263.0,MEDI-563,,,medi-563
22419,5263.0,fasenra,,,fasenra
22420,5264.0,vestronidase alfa,1.0,,vestronidase alfa
22421,5264.0,vestronidase alfa-vjbk,,,vestronidase alfa-vjbk
22422,5264.0,mepsevii,,,mepsevii
22423,5264.0,UX003,,,ux003
22424,2413.0,rupatadine fumarate,,,rupatadine fumarate
22426,5265.0,lonoctocog alfa,1.0,,lonoctocog alfa
22427,5265.0,afstyla,,,afstyla
22428,4117.0,10-Propargyl-10-deazaaminopterin,,,10-propargyl-10-deazaaminopterin
22429,5266.0,amenamevir,1.0,,amenamevir
22430,5266.0,amenalief,,,amenalief
22431,5267.0,semaglutide,1.0,,semaglutide
22432,5267.0,NNC 0113-0217,,,nnc 0113-0217
22433,5267.0,ozempic,,,ozempic
22434,4979.0,trastuzumab-dkst,,,trastuzumab-dkst
22435,4979.0,ogivri,,,ogivri
22437,5268.0,emicizumab,1.0,,emicizumab
22438,5268.0,emicizumab-kxwh,,,emicizumab-kxwh
22439,5268.0,hemlibra,,,hemlibra
22440,5268.0,ACE910,,,ace910
22441,5058.0,xepi,,,xepi
22442,4974.0,INFLIXIMAB-QBTX,,,infliximab-qbtx
22443,5269.0,netarsudil,1.0,,netarsudil
22444,5269.0,netarsudil dimesylate,,,netarsudil dimesylate
22445,5269.0,netarsudil mesylate,,,netarsudil mesylate
22446,5269.0,rhopressa,,,rhopressa
22447,5269.0,AR-13324,,,ar-13324
22448,5258.0,KRN951,,,krn951
22449,5270.0,ertugliflozin,1.0,,ertugliflozin
22450,5270.0,PF-04971729-00,,,pf-04971729-00
22451,5270.0,steglatro,,,steglatro
22452,5270.0,ertugliflozin L-pyroglutamic acid,,,ertugliflozin l-pyroglutamic acid
22453,5271.0,macimorelin,1.0,,macimorelin
22454,5271.0,macimorelin acetate,,,macimorelin acetate
22455,5271.0,D-87575,,,d-87575
22456,5271.0,EP1572,,,ep1572
22457,5271.0,ARD 07,,,ard 07
22458,5272.0,angiotensin II,1.0,,angiotensin ii
22459,5272.0,giapreza,,,giapreza
22460,4427.0,calcitonin (human),,,calcitonin (human)
22461,5270.0,PF-04971729,,,pf-04971729
22462,5273.0,padeliporfin,1.0,,padeliporfin
22463,5273.0,tookad,,,tookad
22464,5273.0,padeliporfin potassium,,,padeliporfin potassium
22465,5273.0,padeliporfin dipotassium,,,padeliporfin dipotassium
22466,5274.0,bictegravir,1.0,,bictegravir
22467,5274.0,bictegravir sodium,,,bictegravir sodium
22468,5274.0,GS-9883,,,gs-9883
22469,5274.0,GS-9883-01,,,gs-9883-01
22470,5275.0,lutetium Lu 177 dotatate,,,lutetium lu 177 dotatate
22471,5275.0,lutathera,,,lutathera
22472,5276.0,tezacaftor,1.0,,tezacaftor
22473,5276.0,VX-661,,,vx-661
22474,5277.0,elobixibat,1.0,,elobixibat
22475,5277.0,elobixibat hydrate,,,elobixibat hydrate
22476,5277.0,A3309,,,a3309
22477,5277.0,AZD7806,,,azd7806
22478,5277.0,AJG533,,,ajg533
22479,5277.0,goofice,,,goofice
22480,4825.0,nerventra,,,nerventra
22481,5278.0,apalutamide,1.0,,apalutamide
22482,5278.0,ARN-509,,,arn-509
22483,5278.0,JNJ-56021927,,,jnj-56021927
22484,5278.0,erleada,,,erleada
22485,4400.0,RWJ-333369,,,rwj-333369
22486,3843.0,D 8955,,,d 8955
22487,3843.0,novocebrin,,,novocebrin
22488,3803.0,oxaflumazine succinate,,,oxaflumazine succinate
22226,2210.0,piroxicam olamine,,,piroxicam olamine
22227,,Blood-coagulation factor VIII,1.0,221.0,blood-coagulation factor viii
22229,224.0,antazoline mesylate,,,antazoline mesylate
22230,224.0,antazoline sulfate,,,antazoline sulfate
22231,5198.0,secreflo,,,secreflo
22232,5229.0,forodesine,1.0,,forodesine
22233,5229.0,forodesine hydrochloride,,,forodesine hydrochloride
22234,5229.0,forodesine HCl,,,forodesine hcl
22235,5229.0,mundesine,,,mundesine
22236,5229.0,fodosine,,,fodosine
22237,5229.0,BCX-1777,,,bcx-1777
22238,5229.0,Immucillin H,,,immucillin h
22239,5230.0,cerliponase alfa,1.0,,cerliponase alfa
22240,5231.0,midostaurin,1.0,,midostaurin
22241,5231.0,CGP 41251,,,cgp 41251
22242,5231.0,PKC 412,,,pkc 412
22243,5231.0,rydapt,,,rydapt
22244,5230.0,rhTTP1,,,rhttp1
22245,5230.0,brineura,,,brineura
22246,5232.0,abaloparatide,1.0,,abaloparatide
22247,5233.0,brigatinib,1.0,,brigatinib
22248,5233.0,alunbrig,,,alunbrig
22249,5232.0,tymlos,,,tymlos
22250,4156.0,radicava,,,radicava
22251,5232.0,BA058,,,ba058
22252,5232.0,BIM-44058,,,bim-44058
22253,5233.0,AP26113,,,ap26113
22254,5234.0,durvalumab,1.0,,durvalumab
22255,5234.0,MEDI4736,,,medi4736
22256,5234.0,MEDI 4736,,,medi 4736
22257,5234.0,imfinzi,,,imfinzi
22258,5235.0,cenegermin,1.0,,cenegermin
22259,5235.0,oxervate,,,oxervate
22260,5236.0,benproperine,1.0,,benproperine
22261,5236.0,benproperine phosphate,,,benproperine phosphate
22262,5236.0,flaveric,,,flaveric
22263,5237.0,sarilumab,1.0,,sarilumab
22264,5237.0,REGN88,,,regn88
22265,5237.0,SAR153191,,,sar153191
22266,2449.0,DU-6859a,,,du-6859a
22267,2449.0,sitafloxacin sesquihydrate,,,sitafloxacin sesquihydrate
22268,1956.0,Y-9179,,,y-9179
22270,2438.0,tecipul,,,tecipul
22271,5238.0,delafloxacin,1.0,,delafloxacin
22272,5238.0,delafloxacin meglumine,,,delafloxacin meglumine
22273,5238.0,baxdela,,,baxdela
22274,5238.0,RX-3341,,,rx-3341
22275,5238.0,WQ-3034,,,wq-3034
22276,5238.0,ABT-492,,,abt-492
22277,5239.0,evogliptin,1.0,,evogliptin
22278,5239.0,suganon,,,suganon
22279,5239.0,DA-1229,,,da-1229
22280,5240.0,polmacoxib,1.0,,polmacoxib
22281,5240.0,acelex,,,acelex
22282,5240.0,CG-100649,,,cg-100649
22283,5240.0,CG100649,,,cg100649
22284,5222.0,niraparib hydrochloride,,,niraparib hydrochloride
22285,5222.0,niraparib HCl,,,niraparib hcl
22286,5222.0,MK-4827,,,mk-4827
22287,5236.0,benproperine dihydrogen phosphate,,,benproperine dihydrogen phosphate
22288,5236.0,benproperine embonate,,,benproperine embonate
22289,5236.0,benproperine pamoate,,,benproperine pamoate
22290,5236.0,tussafug,,,tussafug
22291,5241.0,betrixaban,1.0,,betrixaban
22292,5241.0,PRT054021,,,prt054021
22293,5241.0,betrixaban maleate,,,betrixaban maleate
22294,5241.0,bevyxxa,,,bevyxxa
22295,3656.0,M.G. 1559,,,m.g. 1559
22296,5237.0,kevzara,,,kevzara
22297,5242.0,voxilaprevir,1.0,,voxilaprevir
22298,5242.0,GS-9857,,,gs-9857
22299,5243.0,glecaprevir,1.0,,glecaprevir
22300,5243.0,ABT-493,,,abt-493
22301,5243.0,A-1282576.0,,,a-1282576.0
22302,5244.0,pibrentasvir,1.0,,pibrentasvir
22303,5244.0,ABT-530,,,abt-530
